Thời gian,Mã Đơn Hàng,Mã Chi Nhánh,Mã Nhân Viên,Mã Sản Phẩm,Mã Khách Hàng,Số Lượng,Doanh Thu,Lợi Nhuận,Tổng Giá Vốn
2024-07-12,ĐH6179474,CN HCM,NV189,P-056,KH-0454,7,110985000,36995000,73990000
2024-07-12,ĐH8967580,CN DN,NV055,P-742,KH-0601,7,4515000,1505000,3010000
2024-07-12,ĐH5680485,TS HN,NV029,P-050,KH-0762,1,1185000,395000,790000
2024-07-12,ĐH5903231,CN HCM,NV015,P-332,KH-0562,6,8280000,2760000,5520000
2024-07-12,ĐH2613896,TS HN,NV194,P-255,KH-0373,5,45150000,15050000,30100000
2024-07-12,ĐH2448642,CN DN,NV186,P-593,KH-0062,1,5880000,1960000,3920000
2024-07-12,ĐH2550673,TS HN,NV004,P-708,KH-0049,4,600000,200000,400000
2024-07-12,ĐH9650071,CN HCM,NV113,P-077,KH-0053,7,17010000,5670000,11340000
2024-07-12,ĐH8939777,CN DN,NV236,P-315,KH-0287,5,102375000,34125000,68250000
2024-07-12,ĐH5198766,CN HCM,NV012,P-069,KH-0327,5,6525000,2175000,4350000
2024-07-12,ĐH8428115,TS HN,NV098,P-625,KH-0402,5,28800000,9600000,19200000
2024-07-12,ĐH6780889,TS HN,NV133,P-531,KH-0435,9,22680000,7560000,15120000
2024-07-13,ĐH7904900,CN DN,NV213,P-295,KH-0283,9,2025000,675000,1350000
2024-07-13,ĐH3520379,CN DN,NV053,P-357,KH-0530,4,31740000,10580000,21160000
2024-07-13,ĐH8878392,CN HCM,NV166,P-605,KH-0739,4,8160000,2720000,5440000
2024-07-13,ĐH8871828,CN HCM,NV155,P-083,KH-0137,5,63600000,21200000,42400000
2024-07-13,ĐH5368543,TS HN,NV219,P-493,KH-0650,10,39600000,13200000,26400000
2024-07-13,ĐH5902184,CN HCM,NV074,P-644,KH-0076,8,100800000,33600000,67200000
2024-07-13,ĐH9030861,CN HCM,NV018,P-066,KH-0423,2,71190000,23730000,47460000
2024-07-13,ĐH6079663,TS HN,NV175,P-399,KH-0651,7,7770000,2590000,5180000
2024-07-13,ĐH3383178,CN HCM,NV015,P-699,KH-0726,1,14445000,4815000,9630000
2024-07-13,ĐH1105860,TS HN,NV068,P-302,KH-0408,4,95700000,31900000,63800000
2024-07-13,ĐH8048644,CN DN,NV241,P-502,KH-0167,4,147780000,49260000,98520000
2024-07-13,ĐH4442495,TS HN,NV136,P-339,KH-0654,1,1905000,635000,1270000
2024-07-13,ĐH8572693,TS HN,NV196,P-597,KH-0567,10,10650000,3550000,7100000
2024-07-13,ĐH7315909,CN DN,NV048,P-164,KH-0549,9,49005000,16335000,32670000
2024-07-13,ĐH7580177,CN DN,NV244,P-668,KH-0280,7,15225000,5075000,10150000
2024-07-13,ĐH7727499,TS HN,NV097,P-054,KH-0770,8,2400000,800000,1600000
2024-07-13,ĐH2061795,CN DN,NV085,P-203,KH-0289,5,107250000,35750000,71500000
2024-07-13,ĐH2710951,CN DN,NV155,P-017,KH-0363,9,35640000,11880000,23760000
2024-07-13,ĐH5618524,CN HCM,NV057,P-551,KH-0215,1,2610000,870000,1740000
2024-07-13,ĐH1922702,CN DN,NV247,P-540,KH-0748,1,4290000,1430000,2860000
2024-07-13,ĐH9011451,CN DN,NV101,P-343,KH-0486,8,38040000,12680000,25360000
2024-07-13,ĐH5679508,CN HCM,NV186,P-416,KH-0173,5,900000,300000,600000
2024-07-13,ĐH1072061,CN HCM,NV131,P-211,KH-0410,5,58050000,19350000,38700000
2024-07-13,ĐH9980818,TS HN,NV244,P-315,KH-0647,7,143325000,47775000,95550000
2024-07-13,ĐH9697637,CN DN,NV223,P-726,KH-0515,7,22995000,7665000,15330000
2024-07-14,ĐH3538573,TS HN,NV223,P-726,KH-0636,8,26280000,8760000,17520000
2024-07-14,ĐH9892851,CN HCM,NV027,P-780,KH-0186,6,363420000,121140000,242280000
2024-07-14,ĐH2930768,CN HCM,NV019,P-573,KH-0529,1,1605000,535000,1070000
2024-07-14,ĐH9635815,CN HCM,NV136,P-575,KH-0342,2,54300000,18100000,36200000
2024-07-14,ĐH7443956,CN DN,NV079,P-648,KH-0652,7,6930000,2310000,4620000
2024-07-14,ĐH7599985,CN DN,NV046,P-799,KH-0189,4,420000,140000,280000
2024-07-14,ĐH8802123,CN HCM,NV182,P-790,KH-0192,2,1980000,660000,1320000
2024-07-14,ĐH8925795,TS HN,NV233,P-110,KH-0193,9,46710000,15570000,31140000
2024-07-14,ĐH5657560,CN HCM,NV199,P-369,KH-0074,7,136395000,45465000,90930000
2024-07-14,ĐH9835779,CN DN,NV176,P-308,KH-0697,9,2700000,900000,1800000
2024-07-14,ĐH6218740,CN HCM,NV067,P-565,KH-0493,10,3289950000,1096650000,2193300000
2024-07-14,ĐH8925795,TS HN,NV233,P-007,KH-0193,1,46710000,15570000,31140000
2024-07-14,ĐH5516925,CN DN,NV192,P-738,KH-0774,7,82635000,27545000,55090000
2024-07-14,ĐH4111555,CN DN,NV162,P-654,KH-0520,6,720000,240000,480000
2024-07-14,ĐH7698802,CN DN,NV186,P-350,KH-0223,10,190050000,63350000,126700000
2024-07-14,ĐH3578388,TS HN,NV050,P-602,KH-0527,9,82215000,27405000,54810000
2024-07-14,ĐH4513170,CN DN,NV078,P-145,KH-0518,1,26010000,8670000,17340000
2024-07-14,ĐH6098249,TS HN,NV111,P-737,KH-0713,8,1920000,640000,1280000
2024-07-14,ĐH1122281,TS HN,NV008,P-027,KH-0785,2,6060000,2020000,4040000
2024-07-14,ĐH5482740,CN DN,NV007,P-743,KH-0013,3,810000,270000,540000
2024-07-14,ĐH7799623,TS HN,NV148,P-176,KH-0447,5,72675000,24225000,48450000
2024-07-14,ĐH9995514,CN DN,NV092,P-407,KH-0501,10,160050000,53350000,106700000
2024-07-14,ĐH5375262,CN DN,NV144,P-640,KH-0021,10,333750000,111250000,222500000
2024-07-14,ĐH2869571,CN HCM,NV022,P-555,KH-0222,10,9900000,3300000,6600000
2024-07-14,ĐH6218740,CN HCM,NV067,P-218,KH-0493,10,6750000,1096650000,2193300000
2024-07-14,ĐH1087657,CN DN,NV056,P-245,KH-0504,2,108990000,36330000,72660000
2024-07-14,ĐH2737991,CN HCM,NV096,P-478,KH-0361,6,70290000,23430000,46860000
2024-07-14,ĐH9096716,CN DN,NV154,P-725,KH-0261,8,56640000,18880000,37760000
2024-07-15,ĐH3149664,CN DN,NV171,P-146,KH-0489,4,60960000,20320000,40640000
2024-07-15,ĐH8365016,CN DN,NV051,P-015,KH-0045,1,3645000,1215000,2430000
2024-07-15,ĐH3444479,CN HCM,NV028,P-788,KH-0605,2,12570000,4190000,8380000
2024-07-15,ĐH5380731,CN HCM,NV183,P-007,KH-0744,4,13830000,4610000,9220000
2024-07-15,ĐH7830200,CN DN,NV157,P-456,KH-0127,7,57120000,19040000,38080000
2024-07-15,ĐH7012861,TS HN,NV092,P-499,KH-0404,2,2310000,770000,1540000
2024-07-15,ĐH9750146,CN HCM,NV066,P-031,KH-0331,2,2100000,700000,1400000
2024-07-15,ĐH6027060,TS HN,NV209,P-351,KH-0271,2,2160000,720000,1440000
2024-07-15,ĐH5221969,TS HN,NV031,P-207,KH-0196,6,26460000,8820000,17640000
2024-07-15,ĐH8200590,TS HN,NV153,P-233,KH-0262,8,542880000,180960000,361920000
2024-07-15,ĐH6693827,CN HCM,NV202,P-685,KH-0563,1,46800000,15600000,31200000
2024-07-15,ĐH9599386,CN HCM,NV221,P-086,KH-0600,1,2445000,815000,1630000
2024-07-15,ĐH1098780,CN HCM,NV003,P-390,KH-0591,2,3870000,1290000,2580000
2024-07-15,ĐH8527366,CN DN,NV108,P-193,KH-0328,6,85320000,28440000,56880000
2024-07-15,ĐH1288810,CN HCM,NV181,P-692,KH-0114,10,3900000,1300000,2600000
2024-07-15,ĐH2112252,CN HCM,NV233,P-416,KH-0599,4,720000,240000,480000
2024-07-15,ĐH5303409,TS HN,NV214,P-406,KH-0737,5,41550000,13850000,27700000
2024-07-15,ĐH8523429,CN DN,NV193,P-253,KH-0563,5,4425000,1475000,2950000
2024-07-15,ĐH2044449,TS HN,NV035,P-452,KH-0515,6,15210000,5070000,10140000
2024-07-15,ĐH7475223,CN DN,NV055,P-132,KH-0019,10,75900000,25300000,50600000
2024-07-15,ĐH6959582,CN DN,NV127,P-509,KH-0179,1,720000,240000,480000
2024-07-15,ĐH8958241,CN HCM,NV070,P-326,KH-0288,10,3750000,1250000,2500000
2024-07-15,ĐH1680245,CN HCM,NV126,P-434,KH-0462,7,102060000,34020000,68040000
2024-07-15,ĐH2044449,TS HN,NV035,P-710,KH-0515,6,15210000,5070000,10140000
2024-07-15,ĐH9683738,TS HN,NV004,P-489,KH-0318,9,795555000,265185000,530370000
2024-07-15,ĐH5380731,CN HCM,NV183,P-690,KH-0744,4,13830000,4610000,9220000
2024-07-15,ĐH4804190,CN HCM,NV173,P-388,KH-0528,1,6150000,2050000,4100000
2024-07-15,ĐH1515252,TS HN,NV046,P-570,KH-0506,5,2475000,825000,1650000
2024-07-15,ĐH8343714,TS HN,NV063,P-388,KH-0760,4,24600000,8200000,16400000
2024-07-15,ĐH7550512,CN HCM,NV002,P-368,KH-0106,3,21600000,7200000,14400000
2024-07-15,ĐH2411641,TS HN,NV048,P-409,KH-0515,2,20730000,6910000,13820000
2024-07-15,ĐH4836510,CN HCM,NV129,P-358,KH-0473,3,40500000,13500000,27000000
2024-07-16,ĐH5679091,CN DN,NV027,P-544,KH-0361,4,75120000,25040000,50080000
2024-07-16,ĐH5733835,TS HN,NV216,P-363,KH-0403,7,326655000,108885000,217770000
2024-07-16,ĐH7546283,CN HCM,NV171,P-676,KH-0126,3,1215000,405000,810000
2024-07-16,ĐH9283212,TS HN,NV193,P-305,KH-0618,9,18360000,6120000,12240000
2024-07-16,ĐH3627181,TS HN,NV194,P-160,KH-0043,1,864450000,288150000,576300000
2024-07-16,ĐH2697207,TS HN,NV114,P-334,KH-0220,8,32040000,10680000,21360000
2024-07-16,ĐH6990072,CN HCM,NV083,P-224,KH-0716,9,12015000,4005000,8010000
2024-07-16,ĐH6469152,CN HCM,NV143,P-617,KH-0171,4,16440000,5480000,10960000
2024-07-16,ĐH3873838,TS HN,NV233,P-347,KH-0767,3,118260000,39420000,78840000
2024-07-16,ĐH2525477,CN HCM,NV235,P-067,KH-0334,5,3450000,1150000,2300000
2024-07-16,ĐH7493390,CN HCM,NV207,P-016,KH-0487,3,21150000,7050000,14100000
2024-07-16,ĐH7810883,TS HN,NV183,P-482,KH-0622,10,88350000,29450000,58900000
2024-07-16,ĐH8374423,CN HCM,NV237,P-692,KH-0230,1,390000,130000,260000
2024-07-16,ĐH6251537,CN HCM,NV010,P-755,KH-0193,2,1230000,410000,820000
2024-07-16,ĐH6641579,CN DN,NV080,P-668,KH-0197,5,10875000,3625000,7250000
2024-07-16,ĐH9728095,CN HCM,NV207,P-313,KH-0623,4,168840000,56280000,112560000
2024-07-16,ĐH3972192,CN HCM,NV195,P-075,KH-0687,6,4770000,1590000,3180000
2024-07-16,ĐH5091258,TS HN,NV199,P-565,KH-0564,3,2745000,915000,1830000
2024-07-16,ĐH9703839,CN HCM,NV008,P-722,KH-0675,1,77700000,25900000,51800000
2024-07-16,ĐH2325137,CN DN,NV046,P-391,KH-0425,5,249375000,83125000,166250000
2024-07-16,ĐH3741844,TS HN,NV235,P-326,KH-0071,4,1500000,500000,1000000
2024-07-16,ĐH3464865,CN HCM,NV219,P-039,KH-0465,10,92850000,30950000,61900000
2024-07-16,ĐH3424235,TS HN,NV030,P-579,KH-0186,2,240000,80000,160000
2024-07-16,ĐH4749712,TS HN,NV108,P-344,KH-0699,5,198375000,66125000,132250000
2024-07-16,ĐH6124373,TS HN,NV053,P-195,KH-0293,9,196290000,65430000,130860000
2024-07-16,ĐH8877120,CN DN,NV224,P-409,KH-0214,1,10365000,3455000,6910000
2024-07-17,ĐH1821548,CN HCM,NV158,P-289,KH-0609,8,10800000,3600000,7200000
2024-07-17,ĐH1454943,TS HN,NV041,P-292,KH-0567,3,4770000,1590000,3180000
2024-07-17,ĐH2303763,CN DN,NV103,P-024,KH-0326,7,58170000,19390000,38780000
2024-07-17,ĐH5108567,CN HCM,NV073,P-040,KH-0417,5,103725000,34575000,69150000
2024-07-17,ĐH6113697,CN HCM,NV045,P-168,KH-0264,3,54000000,18000000,36000000
2024-07-17,ĐH5705049,CN HCM,NV011,P-628,KH-0541,9,2295000,765000,1530000
2024-07-17,ĐH9823700,CN HCM,NV206,P-708,KH-0440,9,1350000,450000,900000
2024-07-17,ĐH8466458,CN HCM,NV091,P-388,KH-0672,7,43050000,14350000,28700000
2024-07-17,ĐH4081230,TS HN,NV239,P-133,KH-0287,6,17190000,5730000,11460000
2024-07-17,ĐH4001231,CN HCM,NV187,P-535,KH-0407,7,53970000,17990000,35980000
2024-07-17,ĐH9668494,CN HCM,NV089,P-510,KH-0087,2,540000,180000,360000
2024-07-17,ĐH6743674,TS HN,NV058,P-464,KH-0280,8,7560000,2520000,5040000
2024-07-17,ĐH8110424,CN HCM,NV027,P-085,KH-0452,1,5835000,1945000,3890000
2024-07-17,ĐH4819215,TS HN,NV249,P-192,KH-0289,2,27990000,9330000,18660000
2024-07-17,ĐH3113047,CN HCM,NV133,P-666,KH-0175,10,20700000,6900000,13800000
2024-07-17,ĐH9491190,TS HN,NV182,P-386,KH-0280,5,92400000,30800000,61600000
2024-07-17,ĐH3871603,CN HCM,NV123,P-471,KH-0408,7,12915000,4305000,8610000
2024-07-17,ĐH8545678,TS HN,NV064,P-092,KH-0173,9,90315000,30105000,60210000
2024-07-17,ĐH9219709,CN HCM,NV241,P-299,KH-0781,4,4140000,1380000,2760000
2024-07-18,ĐH4704757,TS HN,NV090,P-724,KH-0007,3,2025000,675000,1350000
2024-07-18,ĐH8982309,CN DN,NV219,P-679,KH-0751,5,12825000,4275000,8550000
2024-07-18,ĐH3320621,CN DN,NV067,P-517,KH-0543,1,30420000,10140000,20280000
2024-07-18,ĐH4403240,TS HN,NV083,P-236,KH-0692,7,15750000,5250000,10500000
2024-07-18,ĐH2522955,CN HCM,NV202,P-527,KH-0699,5,221325000,73775000,147550000
2024-07-18,ĐH4734187,TS HN,NV188,P-376,KH-0545,2,40320000,13440000,26880000
2024-07-18,ĐH7872251,CN HCM,NV161,P-111,KH-0285,3,54045000,18015000,36030000
2024-07-18,ĐH7274186,TS HN,NV169,P-052,KH-0780,9,2160000,720000,1440000
2024-07-18,ĐH7215016,TS HN,NV200,P-752,KH-0333,4,10800000,3600000,7200000
2024-07-18,ĐH6264628,TS HN,NV118,P-180,KH-0339,1,8085000,2695000,5390000
2024-07-18,ĐH3516550,TS HN,NV244,P-257,KH-0613,1,45840000,15280000,30560000
2024-07-18,ĐH5382067,TS HN,NV079,P-645,KH-0642,9,50625000,16875000,33750000
2024-07-18,ĐH9875229,CN HCM,NV167,P-519,KH-0627,2,36270000,12090000,24180000
2024-07-18,ĐH4471075,CN HCM,NV062,P-219,KH-0263,5,451500000,150500000,301000000
2024-07-18,ĐH2404892,TS HN,NV221,P-240,KH-0579,8,200880000,66960000,133920000
2024-07-18,ĐH8688014,CN HCM,NV112,P-010,KH-0650,1,22215000,7405000,14810000
2024-07-18,ĐH8442247,CN DN,NV074,P-085,KH-0629,2,11670000,3890000,7780000
2024-07-18,ĐH3501611,CN DN,NV239,P-040,KH-0745,9,186705000,62235000,124470000
2024-07-18,ĐH1423373,CN DN,NV138,P-113,KH-0406,10,673800000,224600000,449200000
2024-07-18,ĐH6463132,TS HN,NV117,P-647,KH-0145,10,95550000,31850000,63700000
2024-07-18,ĐH8871451,TS HN,NV107,P-370,KH-0168,1,22530000,7510000,15020000
2024-07-18,ĐH6915189,CN HCM,NV017,P-566,KH-0732,1,7335000,2445000,4890000
2024-07-19,ĐH9316404,CN HCM,NV140,P-470,KH-0613,7,238875000,79625000,159250000
2024-07-19,ĐH3290740,CN HCM,NV229,P-645,KH-0459,9,50625000,16875000,33750000
2024-07-19,ĐH1950875,TS HN,NV023,P-393,KH-0725,4,77100000,25700000,51400000
2024-07-19,ĐH6735343,CN DN,NV179,P-437,KH-0562,3,115245000,38415000,76830000
2024-07-19,ĐH7065450,TS HN,NV170,P-232,KH-0599,3,4950000,1650000,3300000
2024-07-19,ĐH6576726,CN HCM,NV219,P-487,KH-0196,6,23220000,7740000,15480000
2024-07-19,ĐH9817337,TS HN,NV017,P-334,KH-0571,8,32040000,10680000,21360000
2024-07-19,ĐH1641152,CN HCM,NV089,P-797,KH-0157,2,13650000,4550000,9100000
2024-07-19,ĐH7556599,TS HN,NV071,P-242,KH-0566,8,286080000,95360000,190720000
2024-07-19,ĐH7856281,CN DN,NV249,P-390,KH-0572,5,9675000,3225000,6450000
2024-07-19,ĐH4398117,TS HN,NV037,P-547,KH-0078,6,1890000,630000,1260000
2024-07-19,ĐH4957376,CN DN,NV194,P-164,KH-0021,3,16335000,5445000,10890000
2024-07-19,ĐH2256631,CN DN,NV047,P-474,KH-0625,1,3705000,1235000,2470000
2024-07-19,ĐH7625645,TS HN,NV042,P-441,KH-0714,4,16320000,5440000,10880000
2024-07-19,ĐH5384022,TS HN,NV065,P-270,KH-0734,2,17370000,5790000,11580000
2024-07-19,ĐH2769071,TS HN,NV180,P-094,KH-0693,9,174420000,58140000,116280000
2024-07-19,ĐH8260784,CN DN,NV004,P-623,KH-0406,8,198960000,66320000,132640000
2024-07-19,ĐH7261916,TS HN,NV191,P-596,KH-0346,2,480000,160000,320000
2024-07-19,ĐH5704779,TS HN,NV110,P-328,KH-0088,4,960000,320000,640000
2024-07-19,ĐH5287768,TS HN,NV054,P-661,KH-0171,8,2640000,880000,1760000
2024-07-19,ĐH9162843,TS HN,NV073,P-437,KH-0757,8,307320000,102440000,204880000
2024-07-19,ĐH4615582,CN HCM,NV140,P-751,KH-0321,6,180000,60000,120000
2024-07-19,ĐH3409328,TS HN,NV011,P-071,KH-0271,6,4770000,1590000,3180000
2024-07-19,ĐH7939658,TS HN,NV247,P-319,KH-0167,2,7620000,2540000,5080000
2024-07-19,ĐH3201513,CN DN,NV015,P-760,KH-0265,2,2610000,870000,1740000
2024-07-19,ĐH5359359,TS HN,NV080,P-023,KH-0176,1,9015000,3005000,6010000
2024-07-19,ĐH2467980,TS HN,NV143,P-673,KH-0439,7,1680000,560000,1120000
2024-07-19,ĐH7630824,CN DN,NV079,P-730,KH-0071,5,23175000,7725000,15450000
2024-07-19,ĐH8570870,CN DN,NV005,P-038,KH-0728,8,43920000,14640000,29280000
2024-07-19,ĐH8127695,TS HN,NV012,P-796,KH-0340,1,7335000,2445000,4890000
2024-07-20,ĐH6716701,CN DN,NV067,P-531,KH-0315,5,12600000,4200000,8400000
2024-07-20,ĐH7589906,CN DN,NV092,P-793,KH-0244,1,28170000,9390000,18780000
2024-07-20,ĐH6120036,CN DN,NV076,P-091,KH-0275,4,8700000,2900000,5800000
2024-07-20,ĐH4564573,CN HCM,NV229,P-092,KH-0471,10,100350000,33450000,66900000
2024-07-20,ĐH5295361,CN HCM,NV243,P-240,KH-0022,2,50220000,16740000,33480000
2024-07-20,ĐH2577866,TS HN,NV061,P-707,KH-0371,8,87120000,29040000,58080000
2024-07-20,ĐH5719072,CN HCM,NV114,P-203,KH-0126,2,42900000,14300000,28600000
2024-07-20,ĐH8563850,CN HCM,NV155,P-102,KH-0684,9,25380000,8460000,16920000
2024-07-20,ĐH6807392,CN HCM,NV151,P-571,KH-0353,9,182250000,60750000,121500000
2024-07-20,ĐH3147323,CN DN,NV092,P-396,KH-0091,4,4860000,1620000,3240000
2024-07-20,ĐH8107966,CN HCM,NV237,P-110,KH-0465,3,15570000,5190000,10380000
2024-07-20,ĐH3232098,CN DN,NV107,P-367,KH-0156,5,725400000,241800000,483600000
2024-07-20,ĐH9850725,TS HN,NV228,P-029,KH-0778,10,53850000,17950000,35900000
2024-07-20,ĐH4222349,CN DN,NV210,P-152,KH-0486,3,750285000,250095000,500190000
2024-07-20,ĐH1634834,TS HN,NV203,P-256,KH-0677,4,54300000,18100000,36200000
2024-07-20,ĐH9839562,CN DN,NV215,P-284,KH-0741,7,215775000,71925000,143850000
2024-07-20,ĐH4265682,TS HN,NV011,P-487,KH-0321,4,15480000,5160000,10320000
2024-07-20,ĐH6165158,CN HCM,NV173,P-727,KH-0327,4,38760000,12920000,25840000
2024-07-20,ĐH5425138,CN DN,NV097,P-745,KH-0661,2,2220000,740000,1480000
2024-07-20,ĐH5479527,CN DN,NV115,P-446,KH-0497,9,122850000,40950000,81900000
2024-07-20,ĐH3959924,CN DN,NV182,P-370,KH-0454,3,67590000,22530000,45060000
2024-07-20,ĐH4386239,CN HCM,NV186,P-605,KH-0192,2,4080000,1360000,2720000
2024-07-20,ĐH8107966,CN HCM,NV237,P-007,KH-0465,3,15570000,5190000,10380000
2024-07-21,ĐH8216175,CN DN,NV147,P-365,KH-0543,6,69840000,23280000,46560000
2024-07-21,ĐH9110667,CN HCM,NV200,P-411,KH-0150,7,99750000,33250000,66500000
2024-07-21,ĐH3539874,CN HCM,NV097,P-200,KH-0008,8,61320000,20440000,40880000
2024-07-21,ĐH7764539,CN DN,NV126,P-681,KH-0421,5,8250000,2750000,5500000
2024-07-21,ĐH2474675,TS HN,NV245,P-595,KH-0643,3,2880000,960000,1920000
2024-07-21,ĐH2830815,TS HN,NV156,P-146,KH-0456,9,137160000,45720000,91440000
2024-07-21,ĐH5358587,TS HN,NV235,P-677,KH-0679,5,2775000,925000,1850000
2024-07-21,ĐH2103199,TS HN,NV154,P-426,KH-0172,1,12075000,4025000,8050000
2024-07-21,ĐH7253301,CN HCM,NV013,P-198,KH-0329,3,17190000,5730000,11460000
2024-07-21,ĐH2408018,TS HN,NV045,P-498,KH-0614,3,1890000,630000,1260000
2024-07-21,ĐH5789654,TS HN,NV003,P-643,KH-0407,2,1170000,390000,780000
2024-07-21,ĐH3867342,CN HCM,NV153,P-106,KH-0362,6,162180000,54060000,108120000
2024-07-21,ĐH3437417,CN DN,NV183,P-492,KH-0425,9,149715000,49905000,99810000
2024-07-21,ĐH7499646,TS HN,NV024,P-200,KH-0500,2,15330000,5110000,10220000
2024-07-21,ĐH9780121,CN HCM,NV148,P-705,KH-0211,5,46500000,15500000,31000000
2024-07-21,ĐH7997940,CN HCM,NV079,P-734,KH-0396,10,136500000,45500000,91000000
2024-07-22,ĐH3326926,CN HCM,NV009,P-385,KH-0117,10,42750000,14250000,28500000
2024-07-22,ĐH3178737,CN HCM,NV159,P-155,KH-0751,3,598275000,199425000,398850000
2024-07-22,ĐH4098204,CN DN,NV063,P-084,KH-0170,6,209430000,69810000,139620000
2024-07-22,ĐH6364637,TS HN,NV232,P-134,KH-0142,6,54630000,18210000,36420000
2024-07-22,ĐH5557557,TS HN,NV247,P-732,KH-0270,7,110670000,36890000,73780000
2024-07-22,ĐH6159316,CN HCM,NV221,P-532,KH-0282,3,1755000,585000,1170000
2024-07-22,ĐH9029794,CN HCM,NV059,P-273,KH-0152,5,27900000,9300000,18600000
2024-07-22,ĐH6156243,CN HCM,NV239,P-304,KH-0298,4,3300000,1100000,2200000
2024-07-22,ĐH8017638,CN HCM,NV244,P-797,KH-0337,10,68250000,22750000,45500000
2024-07-22,ĐH9879540,CN HCM,NV187,P-085,KH-0449,2,11670000,3890000,7780000
2024-07-22,ĐH3797451,CN DN,NV118,P-731,KH-0430,2,8310000,2770000,5540000
2024-07-22,ĐH9281776,TS HN,NV116,P-788,KH-0653,6,37710000,12570000,25140000
2024-07-22,ĐH4449190,TS HN,NV239,P-151,KH-0680,1,684450000,228150000,456300000
2024-07-22,ĐH5505933,CN HCM,NV044,P-561,KH-0258,4,33840000,11280000,22560000
2024-07-22,ĐH7655690,CN HCM,NV001,P-604,KH-0052,1,2850000,950000,1900000
2024-07-22,ĐH2192858,CN HCM,NV210,P-418,KH-0387,10,14400000,4800000,9600000
2024-07-22,ĐH7022248,CN DN,NV123,P-789,KH-0125,8,20880000,6960000,13920000
2024-07-22,ĐH4209084,TS HN,NV066,P-319,KH-0115,7,26670000,8890000,17780000
2024-07-22,ĐH8501179,CN DN,NV155,P-181,KH-0552,8,130200000,43400000,86800000
2024-07-22,ĐH1550642,TS HN,NV027,P-520,KH-0209,6,59850000,19950000,39900000
2024-07-22,ĐH9280835,CN HCM,NV115,P-045,KH-0734,1,5475000,1825000,3650000
2024-07-22,ĐH4790038,CN HCM,NV211,P-795,KH-0768,5,39375000,13125000,26250000
2024-07-22,ĐH9297067,CN DN,NV073,P-272,KH-0043,4,172800000,57600000,115200000
2024-07-22,ĐH9534257,TS HN,NV239,P-639,KH-0065,2,11250000,3750000,7500000
2024-07-22,ĐH2094861,TS HN,NV153,P-579,KH-0007,3,360000,120000,240000
2024-07-22,ĐH6332878,CN DN,NV152,P-632,KH-0021,4,58320000,19440000,38880000
2024-07-22,ĐH3140196,CN HCM,NV031,P-742,KH-0469,3,1935000,645000,1290000
2024-07-23,ĐH9983913,CN HCM,NV240,P-067,KH-0446,2,1380000,460000,920000
2024-07-23,ĐH6082899,TS HN,NV208,P-047,KH-0597,3,38115000,12705000,25410000
2024-07-23,ĐH2583778,CN HCM,NV090,P-268,KH-0419,6,145620000,48540000,97080000
2024-07-23,ĐH1193256,TS HN,NV246,P-595,KH-0573,7,6720000,2240000,4480000
2024-07-23,ĐH9575481,CN HCM,NV143,P-041,KH-0673,5,22200000,7400000,14800000
2024-07-23,ĐH7543547,CN HCM,NV102,P-381,KH-0383,8,15720000,5240000,10480000
2024-07-23,ĐH8572359,CN HCM,NV149,P-588,KH-0076,7,1575000,525000,1050000
2024-07-23,ĐH7888340,CN HCM,NV044,P-182,KH-0783,3,12915000,4305000,8610000
2024-07-23,ĐH3514444,CN DN,NV124,P-744,KH-0283,9,48195000,16065000,32130000
2024-07-23,ĐH7215528,CN HCM,NV165,P-208,KH-0054,8,32760000,10920000,21840000
2024-07-23,ĐH6339735,TS HN,NV104,P-689,KH-0172,1,41475000,13825000,27650000
2024-07-23,ĐH6473136,CN HCM,NV118,P-442,KH-0258,9,17145000,5715000,11430000
2024-07-23,ĐH5241321,TS HN,NV155,P-298,KH-0237,2,25170000,8390000,16780000
2024-07-23,ĐH5210631,TS HN,NV195,P-769,KH-0488,6,2070000,690000,1380000
2024-07-23,ĐH4530191,TS HN,NV026,P-258,KH-0534,6,12870000,4290000,8580000
2024-07-23,ĐH4546027,TS HN,NV050,P-565,KH-0243,6,1973970000,657990000,1315980000
2024-07-23,ĐH3877778,CN HCM,NV153,P-210,KH-0153,2,3390000,1130000,2260000
2024-07-23,ĐH4271816,CN HCM,NV159,P-409,KH-0338,4,41460000,13820000,27640000
2024-07-23,ĐH2091531,CN DN,NV142,P-412,KH-0375,9,397575000,132525000,265050000
2024-07-23,ĐH8779729,CN DN,NV116,P-231,KH-0093,2,270000,90000,180000
2024-07-23,ĐH6654292,CN HCM,NV033,P-275,KH-0076,4,7200000,2400000,4800000
2024-07-23,ĐH9764973,CN DN,NV034,P-332,KH-0134,1,1380000,460000,920000
2024-07-23,ĐH7857814,CN HCM,NV047,P-664,KH-0625,6,8640000,2880000,5760000
2024-07-23,ĐH1869801,CN DN,NV052,P-250,KH-0151,6,278100000,92700000,185400000
2024-07-23,ĐH9073525,TS HN,NV147,P-025,KH-0236,10,182250000,60750000,121500000
2024-07-23,ĐH3820538,TS HN,NV076,P-708,KH-0147,7,1050000,350000,700000
2024-07-23,ĐH8759369,CN HCM,NV175,P-387,KH-0021,5,65850000,21950000,43900000
2024-07-23,ĐH4546027,TS HN,NV050,P-218,KH-0243,6,3360000,657990000,1315980000
2024-07-24,ĐH1526066,CN HCM,NV007,P-281,KH-0786,2,49080000,16360000,32720000
